title;type;authors;doi;cite_number;volume;issue;date
Finding Bad Values in Factorial Designs—Revisited;article;John Lawson - Jonathan Gatlin;/doi/full/10.1080/08982110600846531;4;18;4;2006
Implementing Legacy Programs For Quality Engineering in a Spreadsheet Environment;article;John S. Lawson- Stephen W. Liddle - David Meade;/doi/full/10.1080/08982110600846648;0;18;4;2006
Approving Measurement Systems when Using Derived Values;article;Karl D. Majeske - Chris Gearhart;/doi/full/10.1080/08982110600908778;8;18;4;2006
Erratum;correction;NA;/doi/full/10.1080/08982110600980694;0;18;4;2006
Quality in Our Own Backyard;Quality in Our Own Backyard;James R. Simpson PhD;/doi/full/10.1080/08982110600823076;0;18;3;2006
Evaluating and Implementing 3-Level Control Charts;article;C. Richard Cassady - Joel A. Nachlas;/doi/full/10.1080/08982110600814851;8;18;3;2006
A Neural Network-Based Approach for Statistical Probability Distribution Recognition;article;C.-T. Su - C.-J. Chou;/doi/full/10.1080/08982110600653598;5;18;3;2006
Designing New Housing at the University of Miami: A Six Sigma DMADV/DFSS Case Study;article;J.A. Johnson- H. Gitlow- S. Widener - E. Popovich;/doi/full/10.1080/08982110600719399;20;18;3;2006
Assessing Capability for Hole Location;article;Davis R. Bothe;/doi/full/10.1080/08982110600719407;10;18;3;2006
The Generally Weighted Moving Average Control Chart for Monitoring the Process Median;article;Shey-Huei Sheu - Ling Yang;/doi/full/10.1080/08982110600719431;27;18;3;2006
Design Evaluation of Air Gap in a Ceiling Fan—A Simulation Case Study;article;Tridib K Dutta;/doi/full/10.1080/08982110600719449;2;18;3;2006
An Empirical Investigation into the Distribution of Flatness Measurements;article;A. Berrado- N.F. Hubele - E.S. Gel;/doi/full/10.1080/08982110600719456;1;18;3;2006
Calculating the (Almost) Exact Control Limits for a C-Chart;article;Rudolf G. Kittlitz Jr.;/doi/full/10.1080/08982110600719472;6;18;3;2006
Noise Strategy in Robust Design: What Aspects of Noise Factors are Important in Quality Engineering?;article;J. Singh- D.D. Frey - N. Soderborg;/doi/full/10.1080/08982110600719498;1;18;3;2006
Optimizing the Formation of the Quality Improvement Teams through a Data Mining–Based Methodology;article;B. Al-Salim;/doi/full/10.1080/08982110600719506;0;18;3;2006
Effect of Testing Normality on Estimating Process Capability Indices;article;C.-P. Han;/doi/full/10.1080/08982110600719514;3;18;3;2006
Standards Column;article;J. E. (Jack) West;/doi/full/10.1080/08982110600719522;0;18;3;2006
Quality Quandaries: Studying Input-Output Relationships: Part II;article;S⊘ren Bisgaard - Murat Kulahci;/doi/full/10.1080/08982110600719530;8;18;3;2006
Erratum;correction;NA;/doi/full/10.1080/08982110600721247;0;18;3;2006
A Bayesian Analysis of the Deming Cost Model with Normally Distributed Sampling Data;article;Chiuh-Cheng Chyu - I-Chung Yu;/doi/full/10.1080/08982110600567442;2;18;2;2006
Analysis of Ordered Categorical Data Using Expected Loss Minimization;article;M. Hakimi Asiabar - S. M. T. Fatemi Ghomi;/doi/full/10.1080/08982110600567467;3;18;2;2006
Supplier Selection Based on Process Capability and Price Analysis;article;Richard J. Linn- Fugee Tsung - Lau Wai Choi Ellis;/doi/full/10.1080/08982110600567475;20;18;2;2006
Process Optimization for the Improvement of Brake Noise: A Case Study;article;Hee Seong Sohn - Tae Won Park;/doi/full/10.1080/08982110600567483;0;18;2;2006
A Robust Calibration Methodology for an On-Board Diagnostic Car System;article;Pasquale Erto- Stefano Barone - Biagio Palumbo;/doi/full/10.1080/08982110600567491;2;18;2;2006
Attribute Selection Based on Rough Set Theory for Electromagnetic Interference (EMI) Fault Diagnosis;article;Cheng-Lung Huang- Te-Sheng Li - Ting-Kuo Peng;/doi/full/10.1080/08982110600567509;3;18;2;2006
Two Improved Runs Rules for the Shewhart X¯ Control Chart;article;Michael B. C. Khoo - Khotrun Nada bt. Ariffin;/doi/full/10.1080/08982110600567517;33;18;2;2006
Designed Experiment with Nonnormally Distributed Responses;article;Robert E. Chapman - David Svacha;/doi/full/10.1080/08982110600567525;0;18;2;2006
Reduction of Yarn Packing Defects Using Six Sigma Methods: A Case Study;article;Arup Ranjan Mukhopadhyay - Soumik Ray;/doi/full/10.1080/08982110600567533;8;18;2;2006
Calibration: Error Analysis: and Ongoing Measurement Process Monitoring for Mass Spectrometry;article;Stephen B. Vardeman- Joanne R. Wendelberger - Lily Wang;/doi/full/10.1080/08982110600567541;2;18;2;2006
Identifying Need for New Factors in EVOP;article;Donald S. Holmes - A. Erhan Mergen;/doi/full/10.1080/08982110600567558;1;18;2;2006
Using Structural Equation Modeling (SEM) for the Study of Impurity Profiles of Drug Substances;article;Mario Gonzalez-de la Parra- Pilar Rodriguez-Loaiza - Salvador Namur;/doi/full/10.1080/08982110600567566;5;18;2;2006
Acceptance Sampling? The Enterprise Strikes Back! AS9100 c = 0 Plans when Slogans Supplant Science;article;Joe Maciulla;/doi/full/10.1080/08982110600567582;3;18;2;2006
Standards Column;article;John E. (Jack) West;/doi/full/10.1080/08982110600567590;0;18;2;2006
Quality Quandaries: Studying Input-Output Relationships: Part I;article;Søren Bisgaard - Murat Kulahci;/doi/full/10.1080/08982110600567608;10;18;2;2006
A Method for Determining Equivalence in Industrial Settings: Defining and Testing the Equivalence of Two Methods or Two Laboratories;article;Jorge Quiroz;/doi/full/10.1080/08982110500403482;1;18;1;2006
Quality Management in Pakistan's Knitwear Industry;article;Mahnaz Fatima - Ejaz Ahmed;/doi/full/10.1080/08982110500403490;1;18;1;2006
Graded Approach to Application of Quality Assurance Controls at the Waste Isolation Pilot Plant;article;E. L. Ater - A. E. Strait;/doi/full/10.1080/08982110500403508;0;18;1;2006
An Economic Analysis for Product and Process Design;article;Fernando L. Taracena;/doi/full/10.1080/08982110500403474;3;18;1;2006
Evaluating Relationship of Consistency Ratio and Number of Alternatives on Rank Reversal in the AHP;article;Hendry Raharjo - Dini Endah;/doi/full/10.1080/08982110500403516;22;18;1;2006
Determining the Actual Time of a Variance Increment or Reduction Using the Moving Range Control Chart;article;Michael B. C. Khoo - K. T. Lee;/doi/full/10.1080/08982110500403524;2;18;1;2006
Quantitative Techniques to Evaluate Process Stability;article;B. Ramirez - G. Runger;/doi/full/10.1080/08982110500403581;9;18;1;2006
Capability Index for Relational Functions: Inferential Procedures;article;Edivaldo A. Bulba - Linda Lee Ho;/doi/full/10.1080/08982110500403540;1;18;1;2006
Capability Indices and Conformance to Specification: The Motivation for Using Cpm;article;Bill Denniston;/doi/full/10.1080/08982110500406469;6;18;1;2006
Standards Column;article;John E. (Jack)West;/doi/full/10.1080/08982110500403557;0;18;1;2006
Quality Quandaries: The Application of Principal Component Analysis for Process Monitoring;article;Søren Bisgaard* - Murat Kulahci;/doi/full/10.1080/08982110500403565;3;18;1;2006
Issue Introduction;Issue Introduction;David Lyth Editor–in–Chief;/doi/full/10.1080/08982110500274537;0;17;4;2005
A Comparison of Methods for the Evaluation of Binary Measurement Systems;article;Wessel N. van Wieringen - Edwin R. van den Heuvel;/doi/full/10.1080/08982110500225562;22;17;4;2005
A Discussion of Alternative Ways of Modeling and Interpreting Mixture Data;article;Kirsten Bjørkestøl - Tormod Næs;/doi/full/10.1080/08982110500250958;2;17;4;2005
Improving Project Selection Using Expected Net Present Value Analysis;article;John J. Flaig;/doi/full/10.1080/08982110500250990;9;17;4;2005
Quantile-Based Metrics Applied to Process Performance;article;Ben F. Houston;/doi/full/10.1080/08982110500227170;0;17;4;2005
A Modified Acceptance Test Model with Particular Applicability to Bioassay Systems;article;Gideon Halperin;/doi/full/10.1080/08982110500225299;0;17;4;2005
Making Inferences with Indirect Measurements;article;Todd Graves - Michael Hamada;/doi/full/10.1080/08982110500225307;2;17;4;2005
The MM-Estimator in Response Surface Methodology;article;C. K. Ch'ng- S. H. Quah - H. C. Low;/doi/full/10.1080/08982110500225323;2;17;4;2005
A Modified S Chart for the Process Variance;article;Michael B. C. Khoo;/doi/full/10.1080/08982110500225356;9;17;4;2005
Construction of a 21-Component Layered Mixture Experiment Design Using a New Mixture Coordinate-Exchange Algorithm;article;Greg F. Piepel- Scott K. Cooley - Bradley Jones;/doi/full/10.1080/08982110500225364;28;17;4;2005
A New Method in Selective Assembly to Minimize Clearance Variation for a Radial Assembly Using Genetic Algorithm;article;SM. Kannan- A. Asha - V. Jayabalan;/doi/full/10.1080/08982110500225398;31;17;4;2005
Developing Control Measures to Reduce Variation in Weight of Packed Cement Bags;article;Prasun Das;/doi/full/10.1080/08982110500225455;1;17;4;2005
Using Degradation Data to Assess Reliability;article;Michael Hamada;/doi/full/10.1080/08982110500225489;27;17;4;2005
A New Approach for Multiple-Response Optimization;article;C. K. Ch'ng- S. H. Quah - H. C. Low;/doi/full/10.1080/08982110500225505;17;17;4;2005
Serial Inspection Plan in the Presence of Inspection Errors: Maximum Likelihood and Maximum Entropy Approaches;article;Young H. Chun;/doi/full/10.1080/08982110500225463;6;17;4;2005
Studies on the Reduction of Coefficient of Variation: A Case Study;article;Susanta Kumar Gauri;/doi/full/10.1080/08982110500225513;2;17;4;2005
Quality Control Measurement of an Engineering Productivity Index;article;Erick C. Jones;/doi/full/10.1080/08982110500251352;0;17;4;2005
Standards Column;article;John E. (Jack) West;/doi/full/10.1080/08982110500225620;2;17;4;2005
Quality Quandaries: Interpretation of Time Series Models;article;Søren Bisgaard - Murat Kulahci;/doi/full/10.1081/QEN-200059890;8;17;4;2005
A Methodology to Synthesize Monitoring Laws by Using Quality: Security: Ecology: and Productivity Criteria;article;Héctor Mendez- Eric Zamai - Bernard Descotes-Genon;/doi/full/10.1080/08982110500251006;1;17;4;2005
Taking into Consideration the Sociocultural Dimension in the Drive for Change Through Quality: Application to the Moroccan Company;article;Mohammed Nouiga- Rémy Gautier - Patrick Truchot;/doi/full/10.1080/08982110500251188;1;17;4;2005
Preventive Quality Assurance in the Context of Micromechanical Component Fabrication by Microfeatures;article;Dieter Spath- Jürgen Fleischer - Judith Elsner;/doi/full/10.1080/08982110500251212;0;17;4;2005
Weighted Inertial Tolerancing;article;Maurice Pillet- Daniel Duret - Alain Sergent;/doi/full/10.1080/08982110500251279;4;17;4;2005
Spectral Control Chart;article;Teodor Tiplica- Abdessamad Kobi - Alain Barreau;/doi/full/10.1080/08982110500251287;3;17;4;2005
A Comparative Study of CUSUM and EWMA Charts: Detection of Incipient Drifts in a Mutlivariate Framework;article;Nassim Boudaoud - Zohra Cherfi;/doi/full/10.1080/08982110500251295;2;17;4;2005
Experimental Designs in the High Added Value Products Industry;article;Laetitia Avrillon - Maurice Pillet;/doi/full/10.1080/08982110500251311;1;17;4;2005
A Relationship Between Six Sigma and ISO 9000:2000;article;Razvan Lupan- Ioan C. Bacivarof- Abdessamad Kobi - Christian Robledo;/doi/full/10.1080/08982110500251329;21;17;4;2005
Application of Experton Theory in the Sensory Analysis of Cell Phone Flaps;article;Zyed Zalila- Anne Guenand - Joan Martin Lopez;/doi/full/10.1080/08982110500251337;8;17;4;2005
EWMA Charts Reliability in Multicavity Processes;article;Miquel Salicrú - Juan J. Barreiro;/doi/full/10.1081/QEN-200059829;1;17;3;2005
A Virtual System for Vision Based SPC;article;Zhang Wu- Ming Xie - Sheng Zhang;/doi/full/10.1081/QEN-200059835;1;17;3;2005
Organizational Dashboards: Steering an Organization Towards its Mission;article;Howard S. Gitlow;/doi/full/10.1081/QEN-200059847;7;17;3;2005
Algebraic Relationship Between Symmetrical and Asymmetrical Capability Indices;article;Daniel Grau;/doi/full/10.1081/QEN-200062247;0;17;3;2005
Practical Implementation of the Capability Index C  pk  Based on the Control Chart Data;article;Hung-Chin Lin - Gwo-Ji Sheen;/doi/full/10.1081/QEN-200059852;7;17;3;2005
Economic Design of Moving Average Control Charts;article;Fong-Jung Yu - Yun-Shiow Chen;/doi/full/10.1081/QEN-200059861;7;17;3;2005
Average Run Length and the OC Curve of Sampling Plans;article;Edward Schilling;/doi/full/10.1081/QEN-200059865;14;17;3;2005
Tracking Classroom Teaching and Learning: An SPC Application;article;Kostyantyn Grygoryev - Stanislav Karapetrovic;/doi/full/10.1081/QEN-200059867;4;17;3;2005
Statistical Analysis of Geometrical Tolerances: A Case Study;article;Fouad Bennis- Philippe Castagliola - Laurent Pino;/doi/full/10.1081/QEN-200059875;7;17;3;2005
A Quality Control Chart for Work Performance Appraisal;article;Saad T. Bakir;/doi/full/10.1081/QEN-200059879;2;17;3;2005
Computer Vision Based Non-contact Surface Roughness Assessment Using Wavelet Transform and Response Surface Methodology;article;Shing I. Chang - Jayakumar S. Ravathur;/doi/full/10.1081/QEN-200059881;19;17;3;2005
Two Modified Semicircle Control Charts for Detecting Process Improvement;article;Michael B. C. Khoo;/doi/full/10.1081/QEN-200059885;1;17;3;2005
Quality Management in Pakistan's Readymade Garments' Industry;article;Mahnaz Fatima - Ejaz Ahmed;/doi/full/10.1081/QEN-200059887;3;17;3;2005
New Corrections for Old Control Charts;article;Willem Albers - Wilbert C. M. Kallenberg;/doi/full/10.1081/QEN-200063498;27;17;3;2005
Standards Column;article;John E. West;/doi/full/10.1081/QEN-200059892;3;17;3;2005
Quality Quandaries: The Effect of Autocorrelation on Statistical Process Control Procedures;article;Søren Bisgaard - Murat Kulahci;/doi/full/10.1081/QEN-200068575;22;17;3;2005
Erratum;correction;NA;/doi/full/10.1081/QEN-200068593;0;17;3;2005
X-Charts versus X / MR Chart Combinations: IID Cases and Non-IID Cases;article;Dewi Rahardja;/doi/full/10.1081/QEN-200057318;3;17;2;2005
A Neural Network Method for Modelling the Parameters of a CUSUM Chart;article;M.A.A. Cox;/doi/full/10.1081/QEN-200056431;1;17;2;2005
Using CUSUM Control Schemes for Monitoring Quality Levels in Compound Poisson Production Environment: The Geometric Poisson Process;article;Ching-Wen Chen- Paul H. Randolph - Tian-Shy Liou;/doi/full/10.1081/QEN-200056448;9;17;2;2005
An Investigation of the Measurements Systems Analysis Analytic Method for Attribute Gages;An Investigation of the Measurements Systems Analysis Analytic Method for Attribute Gages;Arnold L. Sweet- Shinta Tjokrodjojo - Phoerny Wijaya;/doi/full/10.1081/QEN-200056453;1;17;2;2005
Tables of a Truncated Standard Normal Distribution: A Doubly Truncated Case;article;Mohammad T. Khasawneh- Shannon R. Bowling- Sittichai Kaewkuekool - Byung Rae Cho;/doi/full/10.1081/QEN-200057321;15;17;2;2005
A Control Chart Based on Sample Median for the Detection of a Permanent Shift in the Process Mean;article;Michael B. C. Khoo;/doi/full/10.1081/QEN-200057329;35;17;2;2005
A Computer Program to Calculate Two-Stage Short-Run Control Chart Factors for (X¯: s) Charts;A Computer Program to Calculate Two-Stage Short-Run Control Chart Factors for (X¯: s) Charts;Matthew E. Elam - Kenneth E. Case;/doi/full/10.1081/QEN-200057333;3;17;2;2005
Using Statistical Thinking and Designed Experiments to Understand Process Operation;article;Mary G. Leitnaker - Antony Cooper;/doi/full/10.1081/QEN-200056477;6;17;2;2005
A Game Theory Application in Robust Design;article;T. S. Arthanari;/doi/full/10.1081/QEN-200056498;6;17;2;2005
Graphical Representation of Run Length Distributions;article;Darrell Radson - Amy Hancock Boyd;/doi/full/10.1081/QEN-200056484;17;17;2;2005
Improving Process Capability of Manufacturing Process by Application of Statistical Techniques;article;E. V. Gijo;/doi/full/10.1081/QEN-200056494;15;17;2;2005
Standards Column;article;John E. (Jack) West;/doi/full/10.1081/QEN-200057337;2;17;2;2005
Checking Process Stability with the Variogram;article;Søren Bisgaard - Murat M. Kulahci;/doi/full/10.1081/QEN-200056505;8;17;2;2005
Optimization of Dynamic Multi-Response Problems Using Grey Multiple Attribute Decision Making;article;Chung-Ho Wang - Lee-Ing Tong;/doi/full/10.1081/QEN-200028450;30;17;1;2005
Multi-Resolution Wavelets Analysis Approach for the Recognition of Concurrent Control Chart Patterns;article;Yousef Al-Assaf;/doi/full/10.1081/QEN-200028664;5;17;1;2005
Using Confidence Intervals to Compare Process Capability Indices;article;Lorraine Daniels- Byron Edgar- Richard K. Burdick - Norma Faris Hubele;/doi/full/10.1081/QEN-200028666;32;17;1;2005
Tables of a Truncated Standard Normal Distribution: A Singly Truncated Case;article;Mohammad T. Khasawneh- Shannon R. Bowling- Sittichai Kaewkuekool - Byung Rae Cho;/doi/full/10.1081/QEN-200028681;10;17;1;2005
Joint Monitoring of Process Mean and Variability with a Single Moving Average Control Chart;article;Michael B. C. Khoo - P. W. Yap;/doi/full/10.1081/QEN-200028689;10;17;1;2005
Detecting Changes in Field Reliability Using Data from a Complex Factory Screen;article;Ramón V. León - W. David Clark;/doi/full/10.1081/QEN-200028693;4;17;1;2005
Evaluation of Nonnormal Process Capability Indices using Generalized Lambda Distribution;article;Surajit Pal;/doi/full/10.1081/QEN-200028709;26;17;1;2005
Determining the Time of a Permanent Shift in the Process Mean of CUSUM Control Charts;article;Michael B. C. Khoo;/doi/full/10.1081/QEN-200028712;8;17;1;2005
Two-Stage Short-Run ([Xbar]: s) Control Charts;article;Matthew E. Elam - Kenneth E. Case;/doi/full/10.1081/QEN-200028714;7;17;1;2005
A New Bivariate Control Chart to Monitor the Multivariate Process Mean and Variance Simultaneously;article;Michael B. C. Khoo;/doi/full/10.1081/QEN-200028718;29;17;1;2005
Optimization of Correlated Multiple Quality Characteristics Using Desirability Function;article;Ful-Chiang Wu;/doi/full/10.1081/QEN-200028725;72;17;1;2005
Learning by Doing: A Series of Hands-on Projects for SPC;article;Marilyn Hart;/doi/full/10.1081/QEN-200028738;1;17;1;2005
Powerful Rules for the Hotelling's χ 2 Control Chart;article;Michael B. C. Khoo- S. H. Quah - H. C. Low;/doi/full/10.1081/QEN-200028960;3;17;1;2005
Interval Estimation for the Smaller-the-Better Type of Signal-to-Noise Ratio using Bootstrap Method;article;Chao-Yu Chou- Chung-Ho Chen - Hui-Rong Liu;/doi/full/10.1081/QEN-200028999;0;17;1;2005
Index C*pm  in Multiple Response Optimization;article;C. K. Ch'ng- S. H. Quah - H. C. Low;/doi/full/10.1081/QEN-200029001;12;17;1;2005
Standards Column;article;John E. West;/doi/full/10.1081/QEN-200029003;0;17;1;2005
Quality Quandaries: Not All Models Are Polynomials!;article;Søren Bisgaard- Carla A. Vivacqua - André L. S. de Pinho;/doi/full/10.1081/QEN-200029007;1;17;1;2005
Selection of Active Factors by Stepwise Regression in the Data Analysis of Supersaturated Design;article;Shu Yamada;/doi/full/10.1081/QEN-120038012;11;16;4;2004
Qualitative Ordinal Scales: The Concept of Ordinal Range;article;Professor Fiorenzo Franceschini- Maurizio Galetto - Marco Varetto;/doi/full/10.1081/QEN-120038013;19;16;4;2004
Poisson Moving Average Versus c Chart for Nonconformities;article;Michael B. C. Khoo;/doi/full/10.1081/QEN-120038014;14;16;4;2004
A Two-Sample Test for Reliability Comparison;article;Mete Sirvanci;/doi/full/10.1081/QEN-120038015;3;16;4;2004
Using Logistic Regression to Evaluate New Lid Designs;article;Tony Gojanovic - Leslie Sidor;/doi/full/10.1081/QEN-120038016;0;16;4;2004
Observational Study in a Semicontinuous Polymer Process;article;A. Ashayeri - J. Degrève;/doi/full/10.1081/QEN-120038017;0;16;4;2004
Effect of Nonnormality on the Economic Design of Warning Limit  Charts;article;Chao-Yu Chou- Chung-Ho Chen - Hui-Rong Liu;/doi/full/10.1081/QEN-120038018;14;16;4;2004
Estimation of Life with Piecewise Linear-Quadratic Hazard Rate;article;D. K. Manna;/doi/full/10.1081/QEN-120038019;0;16;4;2004
Performance Measures for the Shewhart  Control Chart;article;Michael B. C. Khoo;/doi/full/10.1081/QEN-120038020;11;16;4;2004
Design and Analysis of Storing Experiments: A Case Study;article;Frøydis Bjerke- Are Halvor Aastveit- Walter W. Stroup- Bente Kirkhus - Tormod Næs;/doi/full/10.1081/QEN-120038021;5;16;4;2004
A Distribution-Free Shewhart Quality Control Chart Based on Signed-Ranks;article;Saad T. Bakir Ph.D.;/doi/full/10.1081/QEN-120038022;104;16;4;2004
An Application and Use of Economic and Statistical  Control Chart Design for the Textile Yarn Industry;article;A. Baki Engin;/doi/full/10.1081/QEN-120038023;2;16;4;2004
Modified U Charts for Monitoring and Controlling Poisson Attribute Processes;article;Frank Rudisill- Lewis A. Litteral Ph.D. - Don Walter;/doi/full/10.1081/QEN-120038024;2;16;4;2004
Distribution Selection with No Data Using VBA and Excel;article;Trevor A. Craney - Nathan White;/doi/full/10.1081/QEN-120038025;5;16;4;2004
A Multivariate Subgroup Rationality Test;article;Donald S. Holmes - A. Erhan Mergen;/doi/full/10.1081/QEN-120038026;1;16;4;2004
Standards Column;article;John E. (Jack) West;/doi/full/10.1081/QEN-120038027;1;16;4;2004
The Error Structure of Split-Plot Experiments;article;Søren Bisgaard - André L. S. de Pinho;/doi/full/10.1081/QEN-120038028;6;16;4;2004
Quality Control in a Semi-continuous Polymer Production Process;article;A. Ashayeri - J. Degrève;/doi/full/10.1081/QEN-120027937;1;16;3;2004
A Performance Analysis of Hotelling's χ2 Control Chart with Supplementary Runs Rules;article;Francisco Aparisi- Charles W. Champ - J. Carlos García-Díaz;/doi/full/10.1081/QEN-120027938;20;16;3;2004
A Methodology for Selecting Representative Input Regions for Accelerated Testing;article;Lev Klyatis - Lesley Walls;/doi/full/10.1081/QEN-120027939;6;16;3;2004
Dual-Response Surface Optimization: A Weighted MSE Approach;article;Rui Ding- Dennis K. J. Lin - Duan Wei;/doi/full/10.1081/QEN-120027940;58;16;3;2004
Response Surface Modeling and Optimization in Multiresponse Experiments Using Seemingly Unrelated Regressions;article;Harry K. Shah- Professor Douglas C. Montgomery - W. Matthew Carlyle;/doi/full/10.1081/QEN-120027941;45;16;3;2004
Analysis of Means Tables Using Mathematical Processors;article;Nicholas R. Farnum;/doi/full/10.1081/QEN-120027942;3;16;3;2004
Robust Individuals Control Chart for Exploratory Analysis;article;Dr. Jeroen de Mast - Kit C. B. Roes;/doi/full/10.1081/QEN-120027943;14;16;3;2004
Alternatives to the Multivariate Control Chart for Process Dispersion;article;Michael B. C. Khoo - S. H. Quah;/doi/full/10.1081/QEN-120027944;17;16;3;2004
Design of Multiple Cause-Selecting Charts for Multistage Processes with Model Uncertainty;article;Lianjie Shu- Fugee Tsung - Kailash C. Kapur;/doi/full/10.1081/QEN-120027945;29;16;3;2004
Clustering of Event Sequences for Failure Root Cause Analysis;article;Pradipta Sarkar;/doi/full/10.1081/QEN-120027946;4;16;3;2004
Application of Uniform Design in the Formation of Cement Mixtures;article;Ming Tang- Jiukun Li- Ling-Yau Chan - Dennis K. J. Lin;/doi/full/10.1081/QEN-120027947;7;16;3;2004
Studying Unidentified Impurities in Drug Substances by the Application of Multivariate (Principal Component and Cluster) Analysis;article;Mario Gonzalez-de la Parra- Pilar Rodriguez-Loaiza - Salvador Namur;/doi/full/10.1081/QEN-120027948;3;16;3;2004
Standards Column;article;John E. West;/doi/full/10.1081/QEN-120027949;0;16;3;2004
Strip-Block Experiments for Process Improvement and Robustness;article;Carla A. Vivacqua - Søren Bisgaard;/doi/full/10.1081/QEN-120027950;12;16;3;2004
An Empirical Indicator of Product Appearance for Process Control;article;Flor Alba Castillo - Harold Steudel;/doi/full/10.1081/QEN-120024005;1;16;2;2004
Performance Evaluation of Dynamic Monitoring Systems: The Waterfall Chart;article;George Box- Søren Bisgaard- Spencer Graves- Murat Kulahci- Ken Marko- John James- John Van Gilder- Tom Ting- Hal Zatorski - Cuiping Wu;/doi/full/10.1081/QEN-120024006;11;16;2;2004
Product Robust Design and Process Robust Design: Are They the Same? (No.);article;Haim Shore - Ram Arad;/doi/full/10.1081/QEN-120024007;6;16;2;2004
The Generally Weighted Moving Average Control Chart for Detecting Small Shifts in the Process Mean;article;Shey‐Huei Sheu - Tse‐Chieh Lin;/doi/full/10.1081/QEN-120024009;94;16;2;2004
Multidimensional Mixed Sampling Plans;article;Dr. K. K. Suresh - S. Devaarul;/doi/full/10.1081/QEN-120024010;8;16;2;2004
Economic Design of CSP‐1 Plan Under the Dependent Production Process and Linear Inspection Cost;article;Chung‐Ho Chen - Chao‐Yu Chou;/doi/full/10.1081/QEN-120024011;3;16;2;2004
Reengineering of the Laundry Service at a University Campus: A Continuous‐Improvement Quality‐Management Methodology;article;Eleftherios T. Iakovou - Olga L. Ortiz;/doi/full/10.1081/QEN-120024012;0;16;2;2004
Optimum Mean Location in a Poor‐Capability Process;article;Linda Lee Ho - Roberto C. Quinino;/doi/full/10.1081/QEN-120024014;3;16;2;2004
A Study on Estimating Measurement Error in the Measurement of Earing of Pilfer-Proof Caps;article;Nandini Das;/doi/full/10.1081/QEN-120024015;2;16;2;2004
A Nested Experimental Design for Gauge Gain in Steel Tube Manufacturing;article;Song Liu - Robert G. Batson;/doi/full/10.1081/QEN-120024016;2;16;2;2004
Analytically Unobservable Failure Events;article;Menberu Lulu - Saeed Maghsoodloo;/doi/full/10.1081/QEN-120024017;1;16;2;2004
Use of X–Y Plots and Simple DOE Approach to Optimize Settings on Automated Test Equipment;article;Dan Hardwick;/doi/full/10.1081/QEN-120024018;0;16;2;2004
Measurement System Analysis in a Production Environment with Multiple Test Parameters;article;Greg A. Larsen;/doi/full/10.1081/QEN-120024019;19;16;2;2004
Increasing the Sensitivity of Control Chart for Fraction Nonconforming;article;Michael B. C. Khoo;/doi/full/10.1081/QEN-120024020;7;16;2;2004
Application of the Repeated Measures (Split‐Plot) Design to the Development of Processes for Drug Substances;article;Mario Gonzalez‐de la Parra- Pilar Rodriguez‐Loaiza - Salvador Namur;/doi/full/10.1081/QEN-120024021;0;16;2;2004
Standards Column;article;John E. West;/doi/full/10.1081/QEN-120024022;3;16;2;2004
Follow-up Experiments to Verify Dispersion Effects: Taguchi's Welding Experiment;article;Søren Bisgaard - Andre Pinho;/doi/full/10.1081/QEN-120024023;6;16;2;2004
Erratum;correction;NA;/doi/full/10.1081/QEN-120026942;0;16;2;2004
Beyond the Nomogram: Rapid Selection of Parameters for a CUSUM Chart;article;M. A. A. Cox;/doi/full/10.1081/QEN-120020766;3;16;1;2004
Sixteen Minutes to Eternity;article;NA;/doi/full/10.1081/QEN-120020765;0;16;1;2004
Statistical Tolerancing for Combinations of Coaxial Features and Clearance Fits;article;Shannon Sweeney;/doi/full/10.1081/QEN-120020767;0;16;1;2004
Designed Experiment for Determining Time-Dependent Polyurethane Foam Characteristics;article;Robert E. Chapman;/doi/full/10.1081/QEN-120020768;0;16;1;2004
Design of Runs Rules Schemes;article;Michael B. C. Khoo;/doi/full/10.1081/QEN-120020769;42;16;1;2004
Improving Product Design Using Quality Function Deployment: The School Furniture Case in Developing Countries;article;Marvin E. González- Gioconda Quesada - A. Terry Bahill;/doi/full/10.1081/QEN-120020770;30;16;1;2004
Process Qualification;article;John J. Flaig - William C. Spencer;/doi/full/10.1081/QEN-120020771;0;16;1;2004
Minimizing Cost of Multiple Response Systems by Probabilistic Robust Design;article;Gordon J. Savage - Ravi Seshadri;/doi/full/10.1081/QEN-120020772;5;16;1;2004
Increasing the Sensitivity of Multivariate EWMA Control Chart;article;Michael B. C. Khoo;/doi/full/10.1081/QEN-120020773;3;16;1;2004
The LR-Chart: An Alternative to the MR-Chart;article;W. J. Braun;/doi/full/10.1081/QEN-120020774;2;16;1;2004
Cost Estimation Under Renewing Warranty Policy—An Application;article;Sandeep Mondal- Surajit Pal* - D. K. Manna;/doi/full/10.1081/QEN-120020775;6;16;1;2004
Quality Improvement of an Injection-Molded Product Using Design of Experiments: A Case Study;article;Tony Lin - Belli Chananda;/doi/full/10.1081/QEN-120020776;22;16;1;2004
Characterizing Performance Variation of Product Designs;article;Menberu Lulu;/doi/full/10.1081/QEN-120020777;3;16;1;2004
Applying Real-Time Statistical Process Control to Manufacturing Processes Exhibiting Between and Within Part Size Variability in the Wood Products Industry;article;Thomas C. Maness- Robert A. Kozak - Christina Staudhammer;/doi/full/10.1081/QEN-120020778;1;16;1;2004
