title;type;authors;doi;cite_number;volume;issue;date
SPC for Practitioners: Special Cases and Continuous Processes;book review;Richard W. Kulp;/doi/abs/10.1080/00224065.1992.12015239;0;24;2;1992
An Introduction to Scientific Research;book review;Robert L. Perry;/doi/abs/10.1080/00224065.1992.12015240;0;24;2;1992
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1992.11979367;0;24;1;1992
Variance Dispersion Properties of Second-Order Response Surface Designs;article;Raymond H. Myers- G. Geoffrey Vining- Ann Giovannitti-Jensen - Sharon L. Myers;/doi/abs/10.1080/00224065.1992.11979368;27;24;1;1992
An EWMA for Monitoring a Process Standard Deviation;article;Stephen V. Crowder - Marc D. Hamilton;/doi/abs/10.1080/00224065.1992.11979369;54;24;1;1992
Achieving a Target Value for a Manufacturing Process: A Case Study;article;Siegfried Eibl- Ulrike Kess - Friedrich Pukelsheim;/doi/abs/10.1080/00224065.1992.11979370;0;24;1;1992
Two Case Studies Involving an Optical Emission Spectrometer;article;Joseph Inman- Johannes Ledolter- Russell V. Lenth - Les Niemi;/doi/abs/10.1080/00224065.1992.11979371;2;24;1;1992
A Fast Accurate Approximation for Average Run Lengths of CUSUM Control Charts;article;Douglas M. Hawkins;/doi/abs/10.1080/00224065.1992.11979372;8;24;1;1992
Average Run Lengths of EWMA Control Charts for Monitoring a Process Standard Deviation;article;Marc D. Hamilton - Stephen V. Crowder;/doi/abs/10.1080/00224065.1992.11979373;3;24;1;1992
A Randomization Test for Ordered Alternatives;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1992.11979374;3;24;1;1992
A Guide to SPSS for Analysis of Variance;book review;James N. Kennedy;/doi/abs/10.1080/00224065.1992.11979375;0;24;1;1992
Introduction to Quality Control;book review;Harry V. Roberts;/doi/abs/10.1080/00224065.1992.11979376;0;24;1;1992
Total Quality Control;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1992.11979377;0;24;1;1992
SAS System for Regression: SAS System for Linear Models;book review;J. C. Hull;/doi/abs/10.1080/00224065.1992.11979378;0;24;1;1992
The Visual Factory: Building Participation through Shared Information;book review;Walter E. Breisch;/doi/abs/10.1080/00224065.1992.11979379;0;24;1;1992
Envisioning Information;book review;Keith Miller;/doi/abs/10.1080/00224065.1992.11979380;0;24;1;1992
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1991.11979340;0;23;4;1991
Prediction Intervals for Some Discrete Distributions;article;Jagdish K. Patel - V. A. Samaranayake;/doi/abs/10.1080/00224065.1991.11979342;1;23;4;1991
An Optimal Design of CUSUM Quality Control Charts;article;F. F. Gan;/doi/abs/10.1080/00224065.1991.11979343;23;23;4;1991
SPC in Low-Volume Manufacturing: A Case Study;article;George F. Koons - Jeffery J. Luner;/doi/abs/10.1080/00224065.1991.11979344;3;23;4;1991
SPC Q Charts for a Poisson Parameter λ: Short or Long Runs;article;Charles P. Quesenberry;/doi/abs/10.1080/00224065.1991.11979345;10;23;4;1991
Reliability Test Plans for One-Shot Devices Based on Repeated Samples;article;Lee J. Bain - Max Engelhardt;/doi/abs/10.1080/00224065.1991.11979346;0;23;4;1991
Economic Selection of the Mean and Upper Limit for a Canning Problem with Limited Capacity;article;Robert L. Schmidt - Phillip E. Pfeifer;/doi/abs/10.1080/00224065.1991.11979347;14;23;4;1991
Determining the Optimal Process Mean and Screening Limits for Packages Subject to Compliance Testing;article;Brian J. Melloy;/doi/abs/10.1080/00224065.1991.11979348;6;23;4;1991
Grubbs-Type Estimators for Reproducibility Variances in an Interlaboratory Test Study;article;Tilmann Deutler;/doi/abs/10.1080/00224065.1991.11979349;4;23;4;1991
Control Chart Based on the Hodges-Lehmann Estimator;article;James A. Alloway Jr. - M. Raghavachari;/doi/abs/10.1080/00224065.1991.11979350;11;23;4;1991
FORTRAN Programming Techniques;article;Ronald Crosier;/doi/abs/10.1080/00224065.1991.11979351;0;23;4;1991
Calculation of Average Run Lengths for Zone Control Charts with Specified Zone Scores;article;Chun Jin - Robert B. Davis;/doi/abs/10.1080/00224065.1991.11979352;0;23;4;1991
Computing the Percentage Points of the Run Length Distribution of an Exponentially Weighted Moving Average Control Chart;article;F. F. Gan;/doi/abs/10.1080/00224065.1991.11979353;15;23;4;1991
Additional Critical Values for Multiple Comparisons by Cluster Analysis;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1991.11979354;0;23;4;1991
Introduction to Statistical Quality Control: 2nd Ed.;book review;Hiroshi Ohta;/doi/abs/10.1080/00224065.1991.11979355;0;23;4;1991
Quality Assurance;book review;Douglas C. Brauer;/doi/abs/10.1080/00224065.1991.11979356;0;23;4;1991
How to Apply Response Surface Methodology;book review;Don Edwards;/doi/abs/10.1080/00224065.1991.11979357;0;23;4;1991
Engineering Quality by Design: Interpreting the Taguchi Approach;book review;Kailash Kapur;/doi/abs/10.1080/00224065.1991.11979358;0;23;4;1991
How and When to Perform Bayesian Acceptance Sampling;book review;Thomas A. Mazzuchi;/doi/abs/10.1080/00224065.1991.11979359;0;23;4;1991
Engineering Design;book review;Heather B. Dussault;/doi/abs/10.1080/00224065.1991.11979360;0;23;4;1991
Statistical Design and Analysis of Industrial Experiments;book review;G. Geoffrey Vining;/doi/abs/10.1080/00224065.1991.11979361;0;23;4;1991
How to Use Sequential Statistical Methods;book review;Moshe Pollak;/doi/abs/10.1080/00224065.1991.11979362;0;23;4;1991
Design and Analysis of Experiments: 3rd Ed.;book review;Peter R. Nelson;/doi/abs/10.1080/00224065.1991.11979363;1;23;4;1991
Index;index;NA;/doi/abs/10.1080/00224065.1991.11979364;0;23;4;1991
Corrigenda;correction;NA;/doi/abs/10.1080/00224065.1991.11979366;0;23;4;1991
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1991.11979320;0;23;3;1991
Some Statistical Process Control Methods for Autocorrelated Data;article;Douglas C. Montgomery - Christina M. Mastrangelo;/doi/abs/10.1080/00224065.1991.11979321;129;23;3;1991
Discussion;discussion;Frederick W. Faltin - William H. Woodall;/doi/abs/10.1080/00224065.1991.11979322;3;23;3;1991
Discussion;discussion;John F. Macgregor;/doi/abs/10.1080/00224065.1991.11979323;5;23;3;1991
Discussion;discussion;Thomas P. Ryan;/doi/abs/10.1080/00224065.1991.11979324;2;23;3;1991
Response;article;Douglas C. Montgomery - Christina M. Mastrangelo;/doi/abs/10.1080/00224065.1991.11979325;1;23;3;1991
Plotting Scaled Effects from Unreplicated Orthogonal Experiments;article;Y. L. Grize;/doi/abs/10.1080/00224065.1991.11979326;1;23;3;1991
SPC Q Charts for Start-Up Processes and Short or Long Runs;article;Charles P. Quesenberry;/doi/abs/10.1080/00224065.1991.11979327;69;23;3;1991
Detecting a Shift in Fraction Nonconforming Using Run-Length Control Charts with 100% Inspection;article;Patrick D. Bourke;/doi/abs/10.1080/00224065.1991.11979328;84;23;3;1991
SPC Q Charts for a Binomial Parameter p: Short or Long Runs;article;Charles P. Quesenberry;/doi/abs/10.1080/00224065.1991.11979329;17;23;3;1991
False Signal Rates for the Shewhart Control Chart with Supplementary Runs Tests;article;Esteban Walker- John W. Philpot - James Clement;/doi/abs/10.1080/00224065.1991.11979330;11;23;3;1991
Determination of Optimal Design Parameters of X̄ Charts When There is a Multiplicity of Assignable Causes;article;MAJ Id Jaraiedi - Ziqing Zhuang;/doi/abs/10.1080/00224065.1991.11979331;3;23;3;1991
Polynomial Interpolation;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1991.11979332;0;23;3;1991
Generalized Linear Models: 2nd Ed.;book review;Paulette Johnson;/doi/abs/10.1080/00224065.1991.11979333;0;23;3;1991
Software Quality Assurance and Evaluation;book review;William E. Thompson;/doi/abs/10.1080/00224065.1991.11979334;0;23;3;1991
Computation for the Analysis of Designed Experiments;book review;Paul Velleman;/doi/abs/10.1080/00224065.1991.11979335;0;23;3;1991
Assurance Technologies: Principles and Practices;book review;Irwin A. Feigenbaum;/doi/abs/10.1080/00224065.1991.11979336;0;23;3;1991
Statistical Quality Control: 6th Ed.;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1991.11979337;0;23;3;1991
Subset Selection;book review;M. Knott;/doi/abs/10.1080/00224065.1991.11979338;0;23;3;1991
An Elementary Guide to Reliability: 4th Ed.;book review;Lawrence Leemis;/doi/abs/10.1080/00224065.1991.11979339;0;23;3;1991
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1991.11979296;0;23;2;1991
Significance Tests for Saturated Orthogonal Arrays;article;Kenneth N. Berk - Richard R. Picard;/doi/abs/10.1080/00224065.1991.11979297;13;23;2;1991
Minimum Sample Sizes for Two-Sided Tolerance Intervals for Finite Populations;article;Robert L. Fountain - Youn-Min Chou;/doi/abs/10.1080/00224065.1991.11979298;0;23;2;1991
Screening Designs for Constrained Mixture Experiments Derived from Classical Screening Designs—An Addendum;article;Gregory F. Piepel;/doi/abs/10.1080/00224065.1991.11979299;2;23;2;1991
One-Sided Nonparametric Comparison of Treatments with a Standard in the One-Way Layout;article;S. Chakraborti - Jean D. Gibbons;/doi/abs/10.1080/00224065.1991.11979300;2;23;2;1991
Taguchi's Fixed-Element Arrays are Fractional Factorials;article;Raghu N. Kacker- Eric S. Lagergren - James J. Filliben;/doi/abs/10.1080/00224065.1991.11979301;1;23;2;1991
A Control Chart Based on Ranks;article;Peter Hackl - Johannes Ledolter;/doi/abs/10.1080/00224065.1991.11979302;26;23;2;1991
Assessing Process Capability in the Presence of Systematic Assignable Cause;article;Fred A. Spiring;/doi/abs/10.1080/00224065.1991.11979303;8;23;2;1991
Adaptive Sampling for Process Control;article;George C. Runger - Joseph J. Pignatiello Jr.;/doi/abs/10.1080/00224065.1991.11979304;41;23;2;1991
Joint Statistical Design of X̄ and R Control Charts;article;Erwin M. Saniga;/doi/abs/10.1080/00224065.1991.11979305;10;23;2;1991
Power in Comparing Poisson Means: II. Two-Sample Test;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1991.11979306;1;23;2;1991
A Dictionary of Statistical Terms: 5th Ed.;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1991.11979307;0;23;2;1991
The History of Statistics: The Measurement of Uncertainty before 1900;book review;Samuel S. Shapiro;/doi/abs/10.1080/00224065.1991.11979308;0;23;2;1991
Experiments with Mixtures: Designs: Models and the Analysis of Mixture Data: 2nd Ed.;book review;Lynne B. Hare;/doi/abs/10.1080/00224065.1991.11979309;0;23;2;1991
Practical Applications of SPC in the Wire & Cable Industry;book review;August B. Mundel;/doi/abs/10.1080/00224065.1991.11979310;0;23;2;1991
The Analysis of Time Series: 4th Ed.;book review;Richard W. Kulp;/doi/abs/10.1080/00224065.1991.11979311;0;23;2;1991
Quality Control: 3rd Ed.;book review;B. L. Foots;/doi/abs/10.1080/00224065.1991.11979312;0;23;2;1991
Handbook of Nonlinear Regression Models;book review;Victor W. Lowe Jr.;/doi/abs/10.1080/00224065.1991.11979313;0;23;2;1991
Quality Control: Robust Design: and the Taguchi Method;book review;Kailash C. Kapur;/doi/abs/10.1080/00224065.1991.11979314;0;23;2;1991
An Introduction to the Theory of Point Processes;book review;Maurizio Guida;/doi/abs/10.1080/00224065.1991.11979315;0;23;2;1991
SPC and Continuous Improvement;book review;Douglas J. Depriest;/doi/abs/10.1080/00224065.1991.11979316;0;23;2;1991
Robust Regression: Analysis and Applications;book review;G. Geoffrey Vining;/doi/abs/10.1080/00224065.1991.11979317;0;23;2;1991
A Course in Simulation;book review;James J. Swain;/doi/abs/10.1080/00224065.1991.11979318;0;23;2;1991
SPC Tools for Operators;book review;Lonnie C. Vance;/doi/abs/10.1080/00224065.1991.11979319;0;23;2;1991
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1991.11979276;0;23;1;1991
Statistical Tolerancing Based on Consumer's Risk Considerations;article;Robert G. Easterling- Mark E. Johnson- Thomas R. Bement - Christopher J. Nachtsheim;/doi/abs/10.1080/00224065.1991.11979277;4;23;1;1991
An Omnibus Test for Comparing Two Measuring Devices;article;Larry G. Blackwood - Edwin L. Bradley;/doi/abs/10.1080/00224065.1991.11979278;9;23;1;1991
The Taguchi Capability Index;article;Russell A. Boyles;/doi/abs/10.1080/00224065.1991.11979279;148;23;1;1991
Two Methods for Comparing Pareto Charts;article;Ron S. Kenett;/doi/abs/10.1080/00224065.1991.11979280;1;23;1;1991
Economic Design of Fraction Nonconforming Control Charts with Multiple State Changes;article;Timothy S. Vaughan - Michael H. Peters;/doi/abs/10.1080/00224065.1991.11979281;2;23;1;1991
The Optimum Target Value for Single Filling Operations with Quality Sampling Plans;article;Thomas O. Boucher - Mohsen A. Jafari;/doi/abs/10.1080/00224065.1991.11979282;28;23;1;1991
Factors for Calculating Prediction Intervals for Samples from a One-Parameter Exponential Distribution;article;Patrick T. Bain - Jagdish K. Patel;/doi/abs/10.1080/00224065.1991.11979283;0;23;1;1991
Selecting the Best Manufacturing Process;article;Sheng-Tsaíng Tseng - Tong-You Wu;/doi/abs/10.1080/00224065.1991.11979284;12;23;1;1991
A Computer Program for the Quick and Easy Analysis of Unreplicated Factorials;article;W. Robert Stephenson;/doi/abs/10.1080/00224065.1991.11979285;5;23;1;1991
Power in Comparing Poisson Means: I. One-Sample Test;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1991.11979286;1;23;1;1991
Handbook of Statistical Methods for Engineers and Scientists;book review;D. B. Owen;/doi/abs/10.1080/00224065.1991.11979287;1;23;1;1991
Process Quality Control;book review;Peter R. Nelson;/doi/abs/10.1080/00224065.1991.11979288;1;23;1;1991
Design to Cost;book review;Hefin Rowlands;/doi/abs/10.1080/00224065.1991.11979289;0;23;1;1991
Reliability and Optimization of Structural Systems '88: Lecture Notes in Engineering;book review;Michael Pecht;/doi/abs/10.1080/00224065.1991.11979290;0;23;1;1991
Testability Analysis: A Survey on Methods and Applications;book review;Michael Pecht;/doi/abs/10.1080/00224065.1991.11979291;0;23;1;1991
Multivariate Statistical Methods;book review;Laurence L. George;/doi/abs/10.1080/00224065.1991.11979292;0;23;1;1991
Defect Prevention: Use of Simple Statistical Tools;book review;Edward P. Coleman;/doi/abs/10.1080/00224065.1991.11979293;0;23;1;1991
Applied Linear Regression Models;book review;Lawrence Leemis;/doi/abs/10.1080/00224065.1991.11979294;0;23;1;1991
Quality Control: An Annotated Bibliography through 1988;book review;Peter R. Nelson;/doi/abs/10.1080/00224065.1991.11979295;0;23;1;1991
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1990.11979255;0;22;4;1990
A Different View of the Funnel Experiment;article;John F. Macgregor;/doi/abs/10.1080/00224065.1990.11979256;28;22;4;1990
A Simple Method for Obtaining Resolution IV Designs for Use with Taguchi's Orthogonal Arrays;article;Kimball E. Bullington- James N. Hool - Saeed Maghsoodloo;/doi/abs/10.1080/00224065.1990.11979257;0;22;4;1990
Embedding Mixture Experiments inside Factorial Experiments;article;John A. Cornell;/doi/abs/10.1080/00224065.1990.11979258;3;22;4;1990
Accurate Estimation of Count Totals Using Ratio Estimators;article;Paul Mullenix;/doi/abs/10.1080/00224065.1990.11979259;3;22;4;1990
Shewhart-Type Charts for Percentiles of Strength Distributions;article;W. J. Padgett - John D. Spurrier;/doi/abs/10.1080/00224065.1990.11979260;9;22;4;1990
Tables of Run Length Percentiles for Determining the Sensitivity of Shewhart Control Charts for Averages with Supplementary Runs Rules;article;Andrew C. Palm;/doi/abs/10.1080/00224065.1990.11979261;21;22;4;1990
Simple Tests of Normality in Small Samples;article;Patricia P. Ramsey - Philip H. Ramsey;/doi/abs/10.1080/00224065.1990.11979262;3;22;4;1990
Single Sampling Plans for Variables Indexed by AQL and AOQL;article;K. Govindaraju;/doi/abs/10.1080/00224065.1990.11979263;2;22;4;1990
The Effects of Inspection Errors on Acceptance Sampling for Nonconformities;article;Ron Suich;/doi/abs/10.1080/00224065.1990.11979264;1;22;4;1990
Acceptance Sampling Plans Based on the Hypergeometric Distribution;article;Thomas P. McWilliams;/doi/abs/10.1080/00224065.1990.11979265;1;22;4;1990
Comments on Significance Tests and Confidence Intervals;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1990.11979266;3;22;4;1990
What Every Engineer Should Know about Quality Control;book review;John R. English;/doi/abs/10.1080/00224065.1990.11979267;0;22;4;1990
Statistical Methodology in the Pharmaceutical Sciences;book review;Stephen J. Ruberg;/doi/abs/10.1080/00224065.1990.11979268;0;22;4;1990
Experimental Design in Biotechnology;book review;Anita Thibeault;/doi/abs/10.1080/00224065.1990.11979269;0;22;4;1990
Statistics;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1990.11979270;0;22;4;1990
Productivity and Quality Improvement;book review;Satish J. Kamat;/doi/abs/10.1080/00224065.1990.11979271;0;22;4;1990
Reliability for the Technologies: 2nd Ed.;book review;A. Clifford Cohen;/doi/abs/10.1080/00224065.1990.11979272;0;22;4;1990
Index;index;NA;/doi/abs/10.1080/00224065.1990.11979273;0;22;4;1990
Corrigenda;correction;NA;/doi/abs/10.1080/00224065.1990.11979275;0;22;4;1990
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1990.11979236;0;22;3;1990
Comparisons of Multivariate CUSUM Charts;article;Joseph J. Pignatiello Jr. - George C. Runger;/doi/abs/10.1080/00224065.1990.11979237;112;22;3;1990
The Estimation of Sigma for an X Chart:  or S/c4?;article;Jonathan D. Cryer - Thomas P. Ryan;/doi/abs/10.1080/00224065.1990.11979238;24;22;3;1990
Bernoulli Trials and Discrete Distributions;article;Samuel S. Shapiro - Hassan Zahedi;/doi/abs/10.1080/00224065.1990.11979239;4;22;3;1990
The Adjusted p Chart and u Chart for Varying Sample Sizes;article;David M. Rocke;/doi/abs/10.1080/00224065.1990.11979240;2;22;3;1990
Minimum Cost Inspection Intervals for a Two-State Process;article;Hari K. Iyer - Dominic F. Vecchia;/doi/abs/10.1080/00224065.1990.11979241;2;22;3;1990
Lower Confidence Limits on Process Capability Indices;article;Youn-Min Chou- D. B. Owen- A. Salvador - A. Borrego;/doi/abs/10.1080/00224065.1990.11979242;56;22;3;1990
Hazard Plotting of Left Truncated Life Data;article;Wayne Nelson;/doi/abs/10.1080/00224065.1990.11979243;2;22;3;1990
A Computer Program for Comparison of Multiple Poisson Means;article;Gerald B. Heyes;/doi/abs/10.1080/00224065.1990.11979244;0;22;3;1990
Setting up a Control Chart Using Subgroups of Varying Sizes;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1990.11979245;3;22;3;1990
Introduction to Reliability Engineering;book review;William S. Griffith;/doi/abs/10.1080/00224065.1990.11979246;0;22;3;1990
Quality Engineering Using Robust Design;book review;Kailash C. Kapur;/doi/abs/10.1080/00224065.1990.11979247;0;22;3;1990
Industrial Quality and Reliability;book review;David S. Moore;/doi/abs/10.1080/00224065.1990.11979248;0;22;3;1990
Introduction to Quality Control;book review;Douglas J. Depriest;/doi/abs/10.1080/00224065.1990.11979249;0;22;3;1990
Empirical Bayes Methods;book review;W. Robert Stephenson;/doi/abs/10.1080/00224065.1990.11979250;0;22;3;1990
Sensitivity Analysis in Linear Regression;book review;Joseph G. Voelkel;/doi/abs/10.1080/00224065.1990.11979251;0;22;3;1990
Total Quality Management: An IFS Executive Briefing;book review;Wolfgang Pelz;/doi/abs/10.1080/00224065.1990.11979252;0;22;3;1990
Evaluating the Measurement Process;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1990.11979253;0;22;3;1990
Statistical Methods;book review;Nicholas R. Farnum;/doi/abs/10.1080/00224065.1990.11979254;0;22;3;1990
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1990.11979218;0;22;2;1990
Screening Outliers in Process Control Regression Data with Uniform Residuals: II;article;Charles P. Quesenberry;/doi/abs/10.1080/00224065.1990.11979219;3;22;2;1990
A Nonparametric Bayes Empirical Bayes Procedure for Estimating the Percent Nonconforming in Accepted Lots;article;H. F. Martz - W. J. Zimmer;/doi/abs/10.1080/00224065.1990.11979220;5;22;2;1990
The Lognormal Distribution for Modeling Quality Data When the Mean is near Zero;article;Susan L. Albin;/doi/abs/10.1080/00224065.1990.11979221;5;22;2;1990
The Effect of Assuming a Homogeneous Poisson Process When the True Process is a Power Law Process;article;Steven E. Rigdon - Asit P. Basu;/doi/abs/10.1080/00224065.1990.11979222;2;22;2;1990
Improved Curtailed Sampling Plans for np Control Charts;article;William W. Williams- Stephen W. Looney - Michael H. Peters;/doi/abs/10.1080/00224065.1990.11979223;0;22;2;1990
Statistical Effects of Imperfect Inspection Sampling IV. Modified Dorfman Screening Procedures;article;Norman L. Johnson- Samuel Kotz - Robert N. Rodriguez;/doi/abs/10.1080/00224065.1990.11979224;1;22;2;1990
Producer-Consumer Tolerances;article;Yahya Fathi;/doi/abs/10.1080/00224065.1990.11979225;11;22;2;1990
Construction and Selection of Tightened-Normal-Tightened (TNT) Plans;article;V. Soundararajan - R. Vijayaraghavan;/doi/abs/10.1080/00224065.1990.11979226;4;22;2;1990
Average Run Lengths for Exponentially Weighted Moving Average Control Schemes Using the Markov Chain Approach;article;Michael S. Saccucci - James M. Lucas;/doi/abs/10.1080/00224065.1990.11979227;21;22;2;1990
Monitoring Reduction in Variation with a Range Chart;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1990.11979228;12;22;2;1990
Statistical Design and Analysis of Experiments;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1990.11979229;0;22;2;1990
Beating Your Competition through Quality;book review;John S. Dowd;/doi/abs/10.1080/00224065.1990.11979230;0;22;2;1990
Readings in Decision Analysis;book review;P. Simin Pulat;/doi/abs/10.1080/00224065.1990.11979231;0;22;2;1990
Generalized Poisson Distributions: Properties and Applications;book review;Peter R. Nelson;/doi/abs/10.1080/00224065.1990.11979232;0;22;2;1990
Discrete Simulation: Fundamentals and Microcomputer Support;book review;Keebom Kang;/doi/abs/10.1080/00224065.1990.11979233;0;22;2;1990
A Primer of Reliability Theory;book review;Steven S. Tung 
(Consultant);/doi/abs/10.1080/00224065.1990.11979234;0;22;2;1990
The Statistical Analysis of Compositional Dato;book review;Chet McCall;/doi/abs/10.1080/00224065.1990.11979235;0;22;2;1990
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1990.11979199;0;22;1;1990
Interaction Graphs: Graphical Aids for Planning Experiments;article;Raghu N. Kacker - Kwok-Leung Tsui;/doi/abs/10.1080/00224065.1990.11979200;15;22;1;1990
Computer Experiments for Quality Control by Parameter Design;article;William J. Welch- Tat-Kwan Yu- Sung Mo Kang - Jerome Sacks;/doi/abs/10.1080/00224065.1990.11979201;61;22;1;1990
Screening Designs for Constrained Mixture Experiments Derived from Classical Screening Designs;article;Gregory F. Piepel;/doi/abs/10.1080/00224065.1990.11979202;5;22;1;1990
A Control Chart for Ratios;article;Andrew W. Spisak;/doi/abs/10.1080/00224065.1990.11979203;4;22;1;1990
Combining Taguchi and Response Surface Philosophies: A Dual Response Approach;article;G. Geoffrey Vining - Raymond H. Myers;/doi/abs/10.1080/00224065.1990.11979204;128;22;1;1990
Percentage Points for the Cochran Test for Equality of Variances;article;Herbert Solomon - Michael A. Stephens;/doi/abs/10.1080/00224065.1990.11979205;2;22;1;1990
The Exact Relation of Taguchi's Signal-to-Noise Ratio to His Quality Loss Function;article;Saeed Maghsoodloo;/doi/abs/10.1080/00224065.1990.11979206;4;22;1;1990
A Program to Evaluate the Run Length Distribution of a Shewhart Control Chart with Supplementary Runs Rules;article;Charles W. Champ - William H. Woodall;/doi/abs/10.1080/00224065.1990.11979207;12;22;1;1990
Critical Values for a Cluster Analysis Approach to Multiple Comparisons;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1990.11979208;1;22;1;1990
Principles of Quality Control;book review;David S. Moore;/doi/abs/10.1080/00224065.1990.11979209;0;22;1;1990
Applied Nonparametric Statistical Methods;book review;John D. Spurrier;/doi/abs/10.1080/00224065.1990.11979210;0;22;1;1990
Statistical Methods for Quality Improvement;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1990.11979211;0;22;1;1990
Parameter Estimation in Reliability and Life Span Models;book review;Alan J. Gross;/doi/abs/10.1080/00224065.1990.11979212;0;22;1;1990
Quantitative Methods for Quality and Productivity Improvement;book review;August B. Mundel 
(P. E.- Consultant);/doi/abs/10.1080/00224065.1990.11979213;0;22;1;1990
Tools and Methods for the Improvement of Quality;book review;Robert L. Perry;/doi/abs/10.1080/00224065.1990.11979214;0;22;1;1990
Distribution-Free Tests;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1990.11979215;0;22;1;1990
Linear Programming with Statistical Applications;book review;Wan S. Shin;/doi/abs/10.1080/00224065.1990.11979216;0;22;1;1990
Statistical Reliability Theory;book review;Lawrence Leemis;/doi/abs/10.1080/00224065.1990.11979217;0;22;1;1990
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1989.11979179;0;21;4;1989
Techniques for the Graphical Analysis of Possibly Skewed Measurements;article;Joseph L. Ciminera- Joseph F. Heyse - John W. Tukey;/doi/abs/10.1080/00224065.1989.11979180;0;21;4;1989
Multiple Comparisons of Means Using Simultaneous Confidence Intervals;article;Peter R. Nelson;/doi/abs/10.1080/00224065.1989.11979181;5;21;4;1989
Development and Evaluation of Control Charts Using Exponentially Weighted Moving Averages;article;Chern Hsoon Ng - Kenneth E. Case;/doi/abs/10.1080/00224065.1989.11979182;23;21;4;1989
The Power Law Process: A Model for the Reliability of Repairable Systems;article;Steven E. Rigdon - Asit P. Basu;/doi/abs/10.1080/00224065.1989.11979183;11;21;4;1989
Effect of Sinter Composition on Emissions: A Multi-Component: Highly-Constrained Mixture Experiment;article;George F. Koons;/doi/abs/10.1080/00224065.1989.11979184;3;21;4;1989
The Nature of Collinearity;article;John Mandel;/doi/abs/10.1080/00224065.1989.11979185;1;21;4;1989
A FORTRAN Program to Determine Sample Sizes and Generate Power Curves for Completely Randomized and Randomized Complete Block Designs;article;Thomas P. Turiel;/doi/abs/10.1080/00224065.1989.11979186;0;21;4;1989
Standardization of Shewhart Control Charts;article;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1989.11979187;10;21;4;1989
Principles of Random Variate Generation;book review;Ernst Stadlober;/doi/abs/10.1080/00224065.1989.11979188;0;21;4;1989
Simulation Methodology for Statisticians: Operations Analysts: and Engineers: Volume I;book review;Barry L. Nelson;/doi/abs/10.1080/00224065.1989.11979189;0;21;4;1989
Statistical Process Control: An IFS Executive Briefing;book review;John S. Dowd;/doi/abs/10.1080/00224065.1989.11979190;0;21;4;1989
Problem Solving: A Statistician's Guide;book review;Lloyd S. Nelson;/doi/abs/10.1080/00224065.1989.11979191;0;21;4;1989
Measurement Error Models;book review;Richard F. Gunst;/doi/abs/10.1080/00224065.1989.11979192;0;21;4;1989
The Inverse Gaussian Distribution: Theory: Methodology: and Applications;book review;Rick L. Edgeman;/doi/abs/10.1080/00224065.1989.11979193;0;21;4;1989
Quality Engineering in Production Systems;book review;William H. Woodall;/doi/abs/10.1080/00224065.1989.11979194;0;21;4;1989
Repairable Systems Reliability: Modeling: Inference: Misconceptions and Their Causes;book review;Hassan Zahedi;/doi/abs/10.1080/00224065.1989.11979195;0;21;4;1989
Index;index;NA;/doi/abs/10.1080/00224065.1989.11979196;0;21;4;1989
Corrigenda;correction;NA;/doi/abs/10.1080/00224065.1989.11979198;0;21;4;1989
Editorial Board;Editorial Board;NA;/doi/abs/10.1080/00224065.1989.11979162;0;21;3;1989
Economic X̄ Charts with Asymmetric Control Limits;article;George Tagaras;/doi/abs/10.1080/00224065.1989.11979163;7;21;3;1989
Design of Exponentially Weighted Moving Average Schemes;article;Stephen V. Crowder;/doi/abs/10.1080/00224065.1989.11979164;90;21;3;1989
