title;type;authors;doi;cite_number;volume;issue;date
Recent Advances in Life Testing and Reliability;book review;NA;/doi/abs/10.1080/00401706.1996.10484526;0;38;3;2006
Quality Function Deployment;book review;NA;/doi/abs/10.1080/00401706.1996.10484527;0;38;3;2006
Encyclopedia of Quality Terms and Concepts;book review;NA;/doi/abs/10.1080/00401706.1996.10484528;0;38;3;2006
Fundamentals of Quality Auditing;book review;NA;/doi/abs/10.1080/00401706.1996.10484529;0;38;3;2006
Analysing Survival Data From Clinical Trials and Observational Studies;book review;NA;/doi/abs/10.1080/00401706.1996.10484530;0;38;3;2006
Observational Studies;book review;NA;/doi/abs/10.1080/00401706.1996.10484531;0;38;3;2006
Image Analysis for the Biological Sciences;book review;NA;/doi/abs/10.1080/00401706.1996.10484532;0;38;3;2006
Applied Multivariate for Statistics With SAS™ Software;book review;NA;/doi/abs/10.1080/00401706.1996.10484533;0;38;3;2006
The How-to Book for SASlGraph Software;book review;NA;/doi/abs/10.1080/00401706.1996.10484534;0;38;3;2006
Introduction to Market Research Using the SAS® System;book review;NA;/doi/abs/10.1080/00401706.1996.10484535;0;38;3;2006
Probability: Statistics and Optimization;book review;NA;/doi/abs/10.1080/00401706.1996.10484536;0;38;3;2006
Forthcoming Reviews;book review;NA;/doi/abs/10.1080/00401706.1996.10484537;2;38;3;2006
Applications of Statistical Methods to Nondestructive Evaluation;article;Bryan D. Olin - William Q. Meeker;/doi/abs/10.1080/00401706.1996.10484451;26;38;2;2006
Discussion;Discussion;Alan P. Berens;/doi/abs/10.1080/00401706.1996.10484452;0;38;2;2006
Discussion;Discussion;David Coleman - Philip Ramsey;/doi/abs/10.1080/00401706.1996.10484453;0;38;2;2006
Discussion;Discussion;Floyd W. Spencer;/doi/abs/10.1080/00401706.1996.10484454;2;38;2;2006
Discussion;Discussion;Trevor J. Sweeting;/doi/abs/10.1080/00401706.1996.10484455;0;38;2;2006
Discussion;Discussion;William T. Tucker;/doi/abs/10.1080/00401706.1996.10484456;2;38;2;2006
Reply;Reply;Bryan D. Olin - William Q. Meeker;/doi/abs/10.1080/00401706.1996.10484457;0;38;2;2006
A Point-Process Model Incorporating Renewals and Time Trends: With Application to Repairable Systems;article;J. F. Lawless - K. Thiagarajah;/doi/abs/10.1080/00401706.1996.10484458;50;38;2;2006
Monitoring Processes That Wander Using Integrated Moving Average Models;article;S. A. Vander Wiel;/doi/abs/10.1080/00401706.1996.10484459;74;38;2;2006
Control Charts for the Detection of a Periodic Component;article;Lawrence G. Tatum;/doi/abs/10.1080/00401706.1996.10484460;5;38;2;2006
A Hypothesis-Testing Approach Toward Identifying Active Contrasts;article;J. H. Venter - S. J. Steel;/doi/abs/10.1080/00401706.1996.10484461;4;38;2;2006
Testing for Effects on Variance in Experiments With Factorial Treatment Structure and Nested Errors;article;R. H. Lamb- Dennis D. Boos - Cavell Brownie;/doi/abs/10.1080/00401706.1996.10484462;1;38;2;2006
Note on Box-Cox Transformation Diagnostics;article;Choongrak Kim- Barry E. Storer - Meeseon Jeong;/doi/abs/10.1080/00401706.1996.10484463;4;38;2;2006
Statistics for Environmental Engineers;book review;Thomas R. Gatliffe;/doi/abs/10.1080/00401706.1996.10484464;0;38;2;2006
Achieving Quality Improvement: A Practical Guide;book review;Mark R. Dunn;/doi/abs/10.1080/00401706.1996.10484465;0;38;2;2006
Statistical Methods for Quality: With Applications to Engineering and Management;book review;James Wyckoff;/doi/abs/10.1080/00401706.1996.10484466;0;38;2;2006
Quality Up: Costs Down: A Manager's Guide to Taguchi Methods and QFD;book review;Lori Coons;/doi/abs/10.1080/00401706.1996.10484467;0;38;2;2006
Probabilistic Reliability Engineering;book review;Zoltan Papp;/doi/abs/10.1080/00401706.1996.10484468;0;38;2;2006
Reliability Analysis for Engineers: An Introduction;book review;Laurence A. Baxter;/doi/abs/10.1080/00401706.1996.10484469;0;38;2;2006
Quality Improvement Tools and Techniques;book review;Norman Bresky;/doi/abs/10.1080/00401706.1996.10484470;0;38;2;2006
An Introduction to Computational Statistics: Regression Analysis;book review;Robert L. Schaefer;/doi/abs/10.1080/00401706.1996.10484471;0;38;2;2006
Nonlinear Models for Repeated Measurement Data;book review;Neil H. Timm;/doi/abs/10.1080/00401706.1996.10484472;0;38;2;2006
Random Factors in ANOVA;book review;Dayanand N. Naik;/doi/abs/10.1080/00401706.1996.10484473;0;38;2;2006
Multivariate Tests for Time Series Models;book review;Keith Ord;/doi/abs/10.1080/00401706.1996.10484474;0;38;2;2006
Introduction to Disjunctive Kriging and Non-Linear Geostatistics;book review;Katherine Campbell;/doi/abs/10.1080/00401706.1996.10484475;0;38;2;2006
Geographical Data Analysis;book review;John H. Schuenemeyer;/doi/abs/10.1080/00401706.1996.10484476;0;38;2;2006
Continuous Univariate Distributions: Volume 2;book review;Robert H. Berk;/doi/abs/10.1080/00401706.1996.10484477;0;38;2;2006
Number-theoretic Methods in Statistics;book review;Arnold J. Stromberg;/doi/abs/10.1080/00401706.1996.10484478;1;38;2;2006
Introductory Statistics: A Modelling Approach;book review;Barbara J. Bulmahn;/doi/abs/10.1080/00401706.1996.10484479;0;38;2;2006
Elementary Statistics Laboratory Manual;book review;A. Dale Magoun;/doi/abs/10.1080/00401706.1996.10484480;0;38;2;2006
Environmental Statistics;book review;Eric R. Ziecel;/doi/abs/10.1080/00401706.1996.10484481;0;38;2;2006
Statistical Data Analysis for Ocean and Atmospheric Sciences;book review;NA;/doi/abs/10.1080/00401706.1996.10484482;0;38;2;2006
Geostatistics for the Next Century;book review;NA;/doi/abs/10.1080/00401706.1996.10484483;0;38;2;2006
Growth Curves;book review;NA;/doi/abs/10.1080/00401706.1996.10484484;0;38;2;2006
Applied Logistic Regression Analysis;book review;NA;/doi/abs/10.1080/00401706.1996.10484485;0;38;2;2006
Interpreting Probability Models;book review;NA;/doi/abs/10.1080/00401706.1996.10484486;0;38;2;2006
Data Analysis Handbook;book review;NA;/doi/abs/10.1080/00401706.1996.10484487;0;38;2;2006
The Malcolm Baldrige National Quality Award;book review;NA;/doi/abs/10.1080/00401706.1996.10484488;0;38;2;2006
Business Process Benchmarking;book review;NA;/doi/abs/10.1080/00401706.1996.10484489;0;38;2;2006
Managing Quality;book review;NA;/doi/abs/10.1080/00401706.1996.10484490;0;38;2;2006
Understanding Neural Networks;book review;NA;/doi/abs/10.1080/00401706.1996.10484491;0;38;2;2006
SAS Programming by Example;book review;NA;/doi/abs/10.1080/00401706.1996.10484492;0;38;2;2006
Introduction to Biostatistics;book review;NA;/doi/abs/10.1080/00401706.1996.10484493;0;38;2;2006
Forthcoming Reviews;book review;NA;/doi/abs/10.1080/00401706.1996.10484494;0;38;2;2006
Comments on Computer Experiments;letter;James M. Lucas;/doi/abs/10.1080/00401706.1996.10484495;1;38;2;2006
Response to James M. Lucas;letter;William J. Welch- Robert J. Buck- Jerome Sacks- Henry P. Wynn- Max D. Morris - Matthias Schonlau;/doi/abs/10.1080/00401706.1996.10484496;4;38;2;2006
Bayesian Analysis of Ordered Categorical Data From Industrial Experiments;article;Hugh Chipman - Michael Hamada;/doi/abs/10.1080/00401706.1996.10484411;16;38;1;2006
Empirical Bayes Estimation of the Reliability of Nuclear-Power-Plant Emergency Diesel Generators;article;Harry F. Martz- Paul H. Kvam - Lee R. Abramson;/doi/abs/10.1080/00401706.1996.10484412;13;38;1;2006
Prediction in Repeated-Measures Models With Engineering Applications;article;Erkki P. Liski - Tapio Nummi;/doi/abs/10.1080/00401706.1996.10484413;19;38;1;2006
Multivariate Process Analysis With Lattice Data;article;Russell A. Boyles;/doi/abs/10.1080/00401706.1996.10484414;12;38;1;2006
Application of Nonparametric Binary Regression to Evaluate the Sensitivity of Explosives;article;Sam Efromovich - Edward V. Thomas;/doi/abs/10.1080/00401706.1996.10484415;2;38;1;2006
Standard-Error Estimates for Rates of Change From Indirect Measurements;article;James P. Thomas - Robert P. Wei;/doi/abs/10.1080/00401706.1996.10484416;1;38;1;2006
An Algorithmic Approach to Constructing Supersaturated Designs;article;Nam-Ky Nguyen;/doi/abs/10.1080/00401706.1996.10484417;109;38;1;2006
Measurement: Regression: and Calibration;book review;Leon Jay Gleser;/doi/abs/10.1080/00401706.1996.10484418;1;38;1;2006
Kernel Smoothing;book review;Brian S. Yandell;/doi/abs/10.1080/00401706.1996.10484419;1;38;1;2006
Methods of Multivariate Analysis;book review;Thomas Mathew;/doi/abs/10.1080/00401706.1996.10484420;1;38;1;2006
Modem Applied Statistics With S-Plus;book review;David A. James;/doi/abs/10.1080/00401706.1996.10484421;1;38;1;2006
Data Analysis Using Microsoft Excel 5.0;book review;Eric R. Ziegel;/doi/abs/10.1080/00401706.1996.10484422;3;38;1;2006
System Reliability Theory: Models and Statistical Methods;book review;Mark G. Vangel;/doi/abs/10.1080/00401706.1996.10484423;2;38;1;2006
Failure Mode and Effect Analysis: FMEA From Theory to Execution;book review;Helmut Schneider;/doi/abs/10.1080/00401706.1996.10484424;11;38;1;2006
Fundamentals of Quality Control and Improvement;book review;Thomas Rbement;/doi/abs/10.1080/00401706.1996.10484425;0;38;1;2006
Using Statistics in Industry: Quality Improvement Through Total Process Control;book review;Peter C. Pankratz;/doi/abs/10.1080/00401706.1996.10484426;0;38;1;2006
How to Perform Continuous Sampling;book review;S. Lynne Stokes;/doi/abs/10.1080/00401706.1996.10484427;0;38;1;2006
How to Perform Skip-Lot and Chain Sampling;book review;Richard M. Brugger;/doi/abs/10.1080/00401706.1996.10484428;0;38;1;2006
Fundamentals Concepts in the Design of Experiments;book review;Karen A. Pitts;/doi/abs/10.1080/00401706.1996.10484429;1;38;1;2006
Practical Continuous Improvement for Professional Services;book review;Berton H. Gunter;/doi/abs/10.1080/00401706.1996.10484430;0;38;1;2006
Stochastic Models: An Algorithmic Approach;book review;J. L. Madrigal;/doi/abs/10.1080/00401706.1996.10484431;0;38;1;2006
Stochastic Modeling and Analysis of Manufacturing Systems;book review;Stergios B. Fotopoulos;/doi/abs/10.1080/00401706.1996.10484432;0;38;1;2006
Stochastic Processe;book review;Benjamin Kedem;/doi/abs/10.1080/00401706.1996.10484433;0;38;1;2006
Mathematical Analysis of Spectral Orthogonality;book review;Charles Hagwood;/doi/abs/10.1080/00401706.1996.10484434;0;38;1;2006
Logistic Regression Examples Using the SAS System;book review;Eric R. Ziegel;/doi/abs/10.1080/00401706.1996.10484435;2;38;1;2006
Quick Results With SAS/Graph Software;book review;NA;/doi/abs/10.1080/00401706.1996.10484436;0;38;1;2006
Reliability-Centered Maintenance;book review;NA;/doi/abs/10.1080/00401706.1996.10484437;0;38;1;2006
Customer-Focused Quality;book review;NA;/doi/abs/10.1080/00401706.1996.10484438;0;38;1;2006
Winning with Quality;book review;NA;/doi/abs/10.1080/00401706.1996.10484439;0;38;1;2006
Statistics for Business;book review;NA;/doi/abs/10.1080/00401706.1996.10484440;0;38;1;2006
Statistics for Managers;book review;NA;/doi/abs/10.1080/00401706.1996.10484441;0;38;1;2006
Business Statistics for Quality and Productivity;book review;NA;/doi/abs/10.1080/00401706.1996.10484442;0;38;1;2006
Business Survey Methods;book review;NA;/doi/abs/10.1080/00401706.1996.10484443;0;38;1;2006
Understanding Industrial Designed Experiments;book review;NA;/doi/abs/10.1080/00401706.1996.10484444;0;38;1;2006
Practical Methods for Design and Analysis of Complex Surveys;book review;NA;/doi/abs/10.1080/00401706.1996.10484445;0;38;1;2006
Statistical Design and Analysis in Pharmaceutical Science;book review;NA;/doi/abs/10.1080/00401706.1996.10484446;0;38;1;2006
Statistics and the Evaluation of Evidence for Forensic Scientists;book review;NA;/doi/abs/10.1080/00401706.1996.10484447;0;38;1;2006
Forthcoming Reviews;book review;NA;/doi/abs/10.1080/00401706.1996.10484448;1;38;1;2006
Comment on Zhou and Mathew;letter;Richard K. Burdick;/doi/abs/10.1080/00401706.1996.10484449;0;38;1;2006
Response;letter;Leping Zhou - Thomas Mathew;/doi/abs/10.1080/00401706.1996.10484450;0;38;1;2006
More Comments on Cp;article;Cohn L. Mallows;/doi/abs/10.1080/00401706.1995.10484370;16;37;4;2005
Better Subset Regression Using the Nonnegative Garrote;article;Leo Breiman;/doi/abs/10.1080/00401706.1995.10484371;390;37;4;2005
Seeing a Curve in Multiple Regression;article;Kenneth N. Berk - David E. Booth;/doi/abs/10.1080/00401706.1995.10484372;26;37;4;2005
Spherical Prediction-Variance Properties of Central Composite and Box—Behnken Designs;article;John J. Borkowski;/doi/abs/10.1080/00401706.1995.10484373;12;37;4;2005
Planning Accelerated Life Tests With Two or More Experimental Factors;article;Luis A. Escobar - William Q. Meeker;/doi/abs/10.1080/00401706.1995.10484374;43;37;4;2005
An Application of Nonstandard Asymptotics to the Analysis of Repairable-Systems Data;article;Trevor J. Sweeting - Michael J. Phillips;/doi/abs/10.1080/00401706.1995.10484375;1;37;4;2005
The Exponentiated Weibull Family: A Reanalysis of the Bus-Motor-Failure Data;article;Govind S. Mudholkar- Deo Kumar Srivastava - Marshall Freimer;/doi/abs/10.1080/00401706.1995.10484376;299;37;4;2005
Joint Monitoring of Process Mean and Variance Using Exponentially Weighted Moving Average Control Charts;article;F. F. Gan;/doi/abs/10.1080/00401706.1995.10484377;89;37;4;2005
Statistics in Engineering: A Practical Approach;book review;Greg Larsen;/doi/abs/10.1080/00401706.1995.10484378;0;37;4;2005
Applied Statistics and Probability for Engineers;book review;Melvin T. Alexander;/doi/abs/10.1080/00401706.1995.10484379;5;37;4;2005
Introduction to Life Prediction of Industrial Plant Materials;book review;Eric R. Ziegel;/doi/abs/10.1080/00401706.1995.10484380;0;37;4;2005
Efficiency in Research: Development and Production: The Statistical Design and Analysis of Chemical Experiments;book review;Elizabeth A. Schiferl;/doi/abs/10.1080/00401706.1995.10484381;0;37;4;2005
Computer Intensive Statistical Methods: Validation: Model Selection: and Bootstrap;book review;Russell V. Lenth;/doi/abs/10.1080/00401706.1995.10484382;1;37;4;2005
Machine Learning: Neural and Statistical Classification;book review;Bill Fulkerson;/doi/abs/10.1080/00401706.1995.10484383;8;37;4;2005
Model-Free Curve Estimation;book review;Robert M. Wharton;/doi/abs/10.1080/00401706.1995.10484384;0;37;4;2005
Logistic Regression With Missing Values in the Covariates;book review;Farid Kianifard;/doi/abs/10.1080/00401706.1995.10484385;0;37;4;2005
Analysis of Two-Way Layouts;book review;Michael L. Carniello;/doi/abs/10.1080/00401706.1995.10484386;0;37;4;2005
Practical Statistical Process Control: A Tool for Quality Manufacturing;book review;Gregory C. Mclaughlin;/doi/abs/10.1080/00401706.1995.10484387;0;37;4;2005
SPC Made Easy;book review;Eric R. Ziegel;/doi/abs/10.1080/00401706.1995.10484388;1;37;4;2005
Bilateral Plans for Inspection and Process Control by Variables;book review;E. B. Godsey;/doi/abs/10.1080/00401706.1995.10484389;0;37;4;2005
Time Series Models;book review;Katherine B. Ensor;/doi/abs/10.1080/00401706.1995.10484390;0;37;4;2005
Fundamentals of Statistical Signal Processing: Estimation Theory;book review;Sailes K. Sengijpta;/doi/abs/10.1080/00401706.1995.10484391;43;37;4;2005
Continuous Univariate Distributions: Volume 1;book review;Felix Famoye;/doi/abs/10.1080/00401706.1995.10484392;2;37;4;2005
Optimization Techniques in Statistics;book review;Stergios B. Fotopoulos;/doi/abs/10.1080/00401706.1995.10484393;0;37;4;2005
Concepts in Probability and Stochastic Modeling;book review;Apama V. Huzurbazar;/doi/abs/10.1080/00401706.1995.10484394;0;37;4;2005
Monotone Structure In Discrete-Event Systems;book review;Madabhushi Raghavachari;/doi/abs/10.1080/00401706.1995.10484395;0;37;4;2005
The Quality Toolbox;book review;Eric R. Ziegel;/doi/abs/10.1080/00401706.1995.10484396;0;37;4;2005
Quality Management: Tools and Methods for Improvement;book review;Eric R. Ziegel;/doi/abs/10.1080/00401706.1995.10484397;0;37;4;2005
Extreme Value Theory and Applications;book review;Eric R. Ziegel;/doi/abs/10.1080/00401706.1995.10484398;2;37;4;2005
Statistical Methods for Physical Science;Statistical Methods for Physical Science;Eric R. Ziegel;/doi/abs/10.1080/00401706.1995.10484399;2;37;4;2005
Applied Econometric Time Series;book review;Eric R. Ziegel;/doi/abs/10.1080/00401706.1995.10484400;3;37;4;2005
Neural Networks in Computer Intelligence;book review;Eric R. Ziegel;/doi/abs/10.1080/00401706.1995.10484401;2;37;4;2005
Fundamentals of Neural Networks;book review;Eric R. Ziegel;/doi/abs/10.1080/00401706.1995.10484402;0;37;4;2005
SAS Software Roadmaps;book review;Eric R. Ziegel;/doi/abs/10.1080/00401706.1995.10484403;0;37;4;2005
A Step-by-Step Approach to Using the SAS System for Univariate and Multivariate Statistics;book review;Eric R. Ziegel;/doi/abs/10.1080/00401706.1995.10484404;0;37;4;2005
Biostatistics;book review;Eric R. Ziegel;/doi/abs/10.1080/00401706.1995.10484405;0;37;4;2005
Statistics for Accountants;book review;Eric R. Ziegel;/doi/abs/10.1080/00401706.1995.10484406;0;37;4;2005
Forthcoming Reviews;book review;Eric R. Ziegel;/doi/abs/10.1080/00401706.1995.10484407;0;37;4;2005
Correction;Correction;Dennis K.J. Lin;/doi/abs/10.1080/00401706.1995.10484408;2;37;4;2005
Index to volume 37 (1995);Index to volume 37 (1995);NA;/doi/abs/10.1080/00401706.1995.10484409;0;37;4;2005
A Probabilistic and Statistical View of Fuzzy Methods;article;Michael Laviolette- John W. Seaman- J. Douglas Barrett - William H. Woodall;/doi/abs/10.1080/00401706.1995.10484327;79;37;3;2005
Discussion: Fuzzy Logic Control Technology: A Personal Perspective;Discussion: Fuzzy Logic Control Technology: A Personal Perspective;Piero P. Bnissone;/doi/abs/10.1080/00401706.1995.10484328;0;37;3;2005
Discussion: Fuzzy Logic: Better Science? Or Better Engineering?;Discussion: Fuzzy Logic: Better Science? Or Better Engineering?;Russell G. Almond;/doi/abs/10.1080/00401706.1995.10484329;8;37;3;2005
Discussion: Probability Theory and Fuzzy Logic Are Complementary Rather Than Competitive;article;Lotfi A. Zadeh;/doi/abs/10.1080/00401706.1995.10484330;116;37;3;2005
Discussion: On the Very Real Distinction Between Fuzzy and Statistical Methods;article;Abraham Kandel- Alejandro Martins - Roberto Pacheco;/doi/abs/10.1080/00401706.1995.10484331;16;37;3;2005
Discussion: Fuzzy Thinking;Discussion: Fuzzy Thinking;Peter Cheeseman;/doi/abs/10.1080/00401706.1995.10484332;2;37;3;2005
Discussion: Fuzzy Clustering At the Intersection;Discussion: Fuzzy Clustering At the Intersection;Peter J. Rousseeuw;/doi/abs/10.1080/00401706.1995.10484333;13;37;3;2005
Reply;Reply;Michael Laviolette- John W. Seaman- J. Douglas Barrett - William H. Woodall;/doi/abs/10.1080/00401706.1995.10484334;0;37;3;2005
Design and Analysis for an Inverse Problem Arising From an Advection—Dispersion Process;article;M. D. Morris - A. D. Solomon;/doi/abs/10.1080/00401706.1995.10484335;1;37;3;2005
Predicting Using Box—Jenkins: Nonparametric: and Bootstrap Techniques;article;I. García-Jurado- W. González-Manteiga- J. M. Prada-Sánchez- M. Febrero-Bande - R. Cao;/doi/abs/10.1080/00401706.1995.10484336;2;37;3;2005
Estimating the Current Mean of a Process Subject to Abrupt Changes;article;Emmanuel Yashchin;/doi/abs/10.1080/00401706.1995.10484337;36;37;3;2005
Statistical Applications of a Metric on Subspaces to Satellite Meteorology;article;L. J. Crone - D. S. Crosby;/doi/abs/10.1080/00401706.1995.10484338;10;37;3;2005
A Comparison of Methods for Univariate and Multivariate Acceptance Sampling by Variables;article;David C. Hamilton - Mary L. Lesperance;/doi/abs/10.1080/00401706.1995.10484339;11;37;3;2005
An Introduction to the Bootstrap;book review;Scott D. Grimshaw;/doi/abs/10.1080/00401706.1995.10484340;1;37;3;2005
Permutation Tests: A Practical Guide to Resampling Methods for Testing Hypotheses;book review;Minoo Niknian;/doi/abs/10.1080/00401706.1995.10484341;6;37;3;2005
Nonparametric Regression and Generalized Linear Models: A Roughness Penalty Approach;book review;Chunfu Qiu;/doi/abs/10.1080/00401706.1995.10484342;3;37;3;2005
An Introduction to Regression Graphics;book review;Aaron Goldman;/doi/abs/10.1080/00401706.1995.10484343;0;37;3;2005
Evaluating Control Systems Reliability: Techniques and Applications;book review;Michael Tortorella;/doi/abs/10.1080/00401706.1995.10484344;1;37;3;2005
Univariate Tests for Time Series Models;book review;Darryl J. Downing;/doi/abs/10.1080/00401706.1995.10484345;0;37;3;2005
Reliability and Decision Making;book review;Marvin H.J. Gruber;/doi/abs/10.1080/00401706.1995.10484346;0;37;3;2005
Weibull Analysis;book review;EricR. Ziegel;/doi/abs/10.1080/00401706.1995.10484347;0;37;3;2005
Statistics for Engineering Problem Solving;book review;Richard M. Brugger;/doi/abs/10.1080/00401706.1995.10484348;0;37;3;2005
Design and Analysis of Experiments: Volume 1: Introduction to Experimental Design;book review;Blaza Toman;/doi/abs/10.1080/00401706.1995.10484349;0;37;3;2005
Applied Discriminant Analysis;book review;Charles E. Heckler;/doi/abs/10.1080/00401706.1995.10484350;0;37;3;2005
Multivariate Statistical Modelling Based on Generalized Linear Models;book review;Jeffrey Glosup;/doi/abs/10.1080/00401706.1995.10484351;0;37;3;2005
Multivariate Analysis Part 1: Distributions: Ordination and Inference;book review;Ramalingam Shanmugam;/doi/abs/10.1080/00401706.1995.10484352;0;37;3;2005
Algorithms: Routines: and S Functions: for Robust Statistics;book review;Boris Iglewicz- Richard M. Heiberger- Dirk Moore - Yun Tan;/doi/abs/10.1080/00401706.1995.10484353;0;37;3;2005
Markov Decision Processes: Discrete Stochastic Dynamic Programming;book review;Laurence A. Baxter;/doi/abs/10.1080/00401706.1995.10484354;7;37;3;2005
Four Days With Dr. Deming;book review;Eric R. Ziecel;/doi/abs/10.1080/00401706.1995.10484355;0;37;3;2005
Quality by Experimental Design;book review;EricR. Ziegel;/doi/abs/10.1080/00401706.1995.10484356;0;37;3;2005
Mastering the SAS System;book review;Eric R. Ziecel;/doi/abs/10.1080/00401706.1995.10484357;0;37;3;2005
Geostatistics Troia;book review;Eric R. Ziecel;/doi/abs/10.1080/00401706.1995.10484358;0;37;3;2005
Selecting Models From Data;book review;Eric R. Ziecel;/doi/abs/10.1080/00401706.1995.10484359;0;37;3;2005
Aspects of Uncertainty;book review;Eric R. Ziecel;/doi/abs/10.1080/00401706.1995.10484360;0;37;3;2005
Subjective Probability;book review;Eric R. Ziecel;/doi/abs/10.1080/00401706.1995.10484361;0;37;3;2005
Proceedings of the First U.S./Japan Conference on the Frontiers of Statistical Modeling: An Informational Approach;book review;Eric R. Ziecel;/doi/abs/10.1080/00401706.1995.10484362;0;37;3;2005
Analysis of Longitudinal Data;book review;Eric R. Ziecel;/doi/abs/10.1080/00401706.1995.10484363;1;37;3;2005
Statistics in Toxicology;book review;Eric R. Ziecel;/doi/abs/10.1080/00401706.1995.10484364;0;37;3;2005
Biostatistics for Epidemiologists;book review;Eric R. Ziecel;/doi/abs/10.1080/00401706.1995.10484365;1;37;3;2005
Forthcoming Reviews;book review;Eric R. Ziecel;/doi/abs/10.1080/00401706.1995.10484366;0;37;3;2005
Comments on Lin;letter;P. C. Wang;/doi/abs/10.1080/00401706.1995.10484367;7;37;3;2005
Response;letter;Nouna Kettaneh-Wold - Dennis K.J. Lin;/doi/abs/10.1080/00401706.1995.10484368;0;37;3;2005
An Accelerated Life Test Model Based on Reliability Kinetics;article;William Q. Meeker - Michael J. LuValle;/doi/abs/10.1080/00401706.1995.10484298;34;37;2;2005
Confidence Limits for Recurrence Data—Applied to Cost or Number of Product Repairs;article;Wayne Nelson;/doi/abs/10.1080/00401706.1995.10484299;9;37;2;2005
Some Simple Robust Methods for the Analysis of Recurrent Events;article;J. F. Lawless - C. Nadeau;/doi/abs/10.1080/00401706.1995.10484300;243;37;2;2005
A Nonparametric Test of the Weakest-Link Principle;article;Linda C. Wolstenholme;/doi/abs/10.1080/00401706.1995.10484301;17;37;2;2005
A Two-Component Model for Measurement Error in Analytical Chemistry;article;David M. Rocke - Stefan Lorenzato;/doi/abs/10.1080/00401706.1995.10484302;110;37;2;2005
Weighted Average Importance Sampling and Defensive Mixture Distributions;article;Tim Hesterberg;/doi/abs/10.1080/00401706.1995.10484303;111;37;2;2005
Designing Component Test Plans for Series System Reliability via Mathematical Programming;article;Jayant Rajgopal - Mainak Mazumdar;/doi/abs/10.1080/00401706.1995.10484304;14;37;2;2005
Generating Systematic Supersaturated Designs;article;Dennis K.J. Lin;/doi/abs/10.1080/00401706.1995.10484305;85;37;2;2005
Statistical Factor Analysis and Related Methods: Theory and Applications;book review;J. Edward Jackson;/doi/abs/10.1080/00401706.1995.10484306;2;37;2;2005
The Theory of Linear Models;book review;Dale Borowiak;/doi/abs/10.1080/00401706.1995.10484307;0;37;2;2005
Regression Analysis: Concepts and Applications;book review;Bruce Barrett;/doi/abs/10.1080/00401706.1995.10484308;0;37;2;2005
Statistical Analysis of Circular Data;book review;Thomas E. Wehrly;/doi/abs/10.1080/00401706.1995.10484309;0;37;2;2005
Practical Guide to Chemometrics;book review;Charles K. Bayne;/doi/abs/10.1080/00401706.1995.10484310;0;37;2;2005
Statiitical Methods for Groundwater Monitoring;book review;Eric R. Ziegel;/doi/abs/10.1080/00401706.1995.10484311;1;37;2;2005
An Introduction to S and S-Plus;book review;Daijin Ko;/doi/abs/10.1080/00401706.1995.10484312;0;37;2;2005
A Handbook of Statistical Analyses Using S-Plus;book review;Daijin Ko;/doi/abs/10.1080/00401706.1995.10484313;0;37;2;2005
Process Capability Indices;book review;Charles W. Champ;/doi/abs/10.1080/00401706.1995.10484314;2;37;2;2005
A Practical Guide to Statistical Quality Improvement: Opening up the Statistical Toolbox;book review;Nancy Belunis;/doi/abs/10.1080/00401706.1995.10484315;0;37;2;2005
Statistical Methods of Quality Assurance;book review;Kamlesh Jain;/doi/abs/10.1080/00401706.1995.10484316;0;37;2;2005
Reliability Engineering;book review;Imad H. Khamis;/doi/abs/10.1080/00401706.1995.10484317;0;37;2;2005
Tie Series Analysis by Higher Order Crossings;book review;Michael Frey;/doi/abs/10.1080/00401706.1995.10484318;0;37;2;2005
Markov Models and Optimization;book review;Lonie L. Hoffman;/doi/abs/10.1080/00401706.1995.10484319;0;37;2;2005
Numerical Methods for Stochastic Processes;book review;James C. Spall - J. Barry Nelson;/doi/abs/10.1080/00401706.1995.10484320;0;37;2;2005
Statistical Applications Using Fuzzy Sets;book review;Abraham Kandel;/doi/abs/10.1080/00401706.1995.10484321;1;37;2;2005
Uncertainty;book review;Eric R. Ziegel;/doi/abs/10.1080/00401706.1995.10484322;1;37;2;2005
Tie Series Analysis: Forecasting: and Control;book review;Eric R. Ziegel;/doi/abs/10.1080/00401706.1995.10484323;1;37;2;2005
Comments on Wardell: Moskowitz: and Plante;letter;Emmanuel Yashchin;/doi/abs/10.1080/00401706.1995.10484324;0;37;2;2005
Response;letter;Don G. Wardell- Herbert Moskowitz - Robert D. Plante;/doi/abs/10.1080/00401706.1995.10484325;1;37;2;2005
The 1993 Technometrics Prizes;The 1993 Technometrics Prizes;NA;/doi/abs/10.1080/00401706.1995.10484326;0;37;2;2005
Graphical Analysis for a Large Designed Experiment;article;Anne E. Freeny - James M. Landwehr;/doi/abs/10.1080/00401706.1995.10485881;4;37;1;2005
Shewhart-Type Charts in Nonstandard Situations;article;Kit C. B. Roes - Ronald J. M. M. Does;/doi/abs/10.1080/00401706.1995.10485882;34;37;1;2005
Discussion;Discussion;Linda W. Blazek - David E. Coleman;/doi/abs/10.1080/00401706.1995.10485883;0;37;1;2005
Discussion;Discussion;Andrew C. Palm - Robert L. DeAmico;/doi/abs/10.1080/00401706.1995.10485884;0;37;1;2005
Discussion;Discussion;Gerald J. Hahn - Necip Doganaksoy;/doi/abs/10.1080/00401706.1995.10485885;0;37;1;2005
